EntryNumber,AdID,FileName,StartDate,Time,Zone,EndDate,Impressions,Clicks,Spent,AdText,ImageText,HashTags,AdLandingPage,CustomIncludes,Junk,AT_Placements,AT_Age,AT_Location_Country,AT_Location_State,AT_Location_City,AT_Language,AT_Loose,AT_Gender,AT_PM_All,AT_PM_Behaviors,AT_PM_FieldOfStudy,AT_PM_Politics,AT_PM_Interests,AT_PM_FriendsOfConnections,AT_PM_MulticulturalAffinity,AT_PM_PeopleWhoLike,AT_PM_Industry,AT_PM_Employers,AT_AM_All,AT_AM_Interests,AT_AM_Politics,AT_AM_Behaviors,AT_AM_MulticulturalAffinity,AT_AM_Industry,AT_AM_Employers,AT_EC_All,AT_EC_ExcludePeopleWhoLike,AT_EC_ExcludePeopleWhoAreGoingTo,AT_EX_All,AT_EX_MulticulturalAffinity,AT_EX_Behaviors,avgWordLength,EntryNumber:1,BlackCulture,BCVal,BlueLives,BLVal,Christian,ChristianVal,Clinton,ClintonVal,LatinX,LatinXVal,Immigration,ImmigrationVal,Constitution,ConstitutionVal,WhiteSupremacy,WSVal,LGBTQ,LGBTQVal,LiberalFeminism,LFVal,Media,MediaVal,Muslim,MuslimVal,NativeAmerican,NAVal,Patriot,PatriotVal,RedPill,RPVal,Refugees,RefugeesVal,Sanders,SandersVal,SecondAmendment,SAVal,Seperatist,SeperatistVal,SouthernCulture,SCVal,Syria,SyriaVal,Texas,TexasVal,Trump,TrumpVal,Veterans,VeteransVal,otherCandidates,OCVal,voterFraud,VFVal,voterMisdirection,VMVal,voterTurnoutSuppression,VTSVal
2938,2907,P(1)0005481.txt,2017/04/19,10:38:10 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005481 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005482,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms; 2nd Amendment. National Rifle Association. Gun Owners of America. Second Amendment to the United States Constitution. Concealed carry in the United States. National Association for Gun Rights or Guns & Ammo,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America. Second Amendment to the United States Constitution; Concealed carry in the United States; National Association f; Gun Rights ; Guns & Ammo,,,,,,,,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,2908,P(1)0005483.txt,2017/04/19,10:38:37 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005483 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005484,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. Second Amendment to the United States Constitution. Concealed carry in the United States. National Association for Gun Rights or Guns & Ammo,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; Second Amendment to the United States Constitution; Concealed carry in the United States; National Association f; Gun Rights ; Guns & Ammo,,,,,,Interests: Anything About Guns. Guns & Patriots. Gun Rights or Guns & Weapons,Anything About Guns. Guns & Patriots. Gun Rights or Guns & Weapons,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,2909,P(1)0005485.txt,2017/04/19,10:38:56 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005485 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005486,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. Second Amendment to the United States Constitution. Concealed carry in the United States. National Association for Gun Rights or Guns & Ammo,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; Second Amendment to the United States Constitution; Concealed carry in the United States; National Association f; Gun Rights ; Guns & Ammo,,,,,,Interests: Anything About Guns or Gun Rights,Anything About Guns or Gun Rights,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,2911,P(1)0005487.txt,2017/04/19,10:40:12 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005487 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005488,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. Second Amendment to the United States Constitution. Concealed carry in the United States. National Association for Gun Rights. Guns & Ammo or From my cold. dead hands,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; Second Amendment to the United States Constitution; Concealed carry in the United States; National Association f; Gun Rights; Guns & Ammo ; From my cold; dead hands,,,,,,Interests: The Second Amendment. Anything About Guns. Guns & Patriots. Preserve our right to keep and bear arms. Gun Rights. Guns & Weapons. Citizens Committee for the Right to Keep and Bear Arms(CCRKBA)or Guns.com,The Second Amendment. Anything About Guns. Guns & Patriots. Preserve our right to keep and bear arms. Gun Rights. Guns & Weapons. Citizens Committee for the Right to Keep and Bear Arms(CCRKBA)or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,2912,P(1)0005489.txt,2017/04/19,10:41:29 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005489 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005490,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. Second Amendment to the United States Constitution. Concealed carry in the United States. National Association for Gun Rights. Guns & Ammo or From my cold. dead hands,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; Second Amendment to the United States Constitution; Concealed carry in the United States; National Association f; Gun Rights; Guns & Ammo ; From my cold; dead hands,,,,,,Interests: The Second Amendment. Anything About Guns. Open carry in the United States. Guns & Patriots. Preserve our right to keep and bear arms. Gun Rights. Guns & Weapons. Open Carry Texas. Citizens Committee for the Right to Keep and Bear Arms(CCRKBA). Gun Rights Across America or Guns.com,The Second Amendment. Anything About Guns. Open carry in the United States. Guns & Patriots. Preserve our right to keep and bear arms. Gun Rights. Guns & Weapons. Open Carry Texas. Citizens Committee for the Right to Keep and Bear Arms(CCRKBA). Gun Rights Across America or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,2914,P(1)0005493.txt,2017/04/19,10:47:54 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005493 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005494,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms; National Rifle Association. Gun Owners of America or National Association for Gun Rights,,,,Right to keep and bear arms; National Rifle Association; Gun Owners of America ; National Association f; Gun Rights,,,,,,Interests: Protect the Second Amendment; Anything About Guns. Guns & Patriots. Gun Rights. Guns & Weapons or Guns.com,Protect the Second Amendment; Anything About Guns. Guns & Patriots. Gun Rights. Guns & Weapons or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,2915,P(1)0005495.txt,2017/04/19,10:48:16 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005495 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005496,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms; 2nd Amendment. National Rifle Association. Gun Owners of America or National Association for Gun Rights,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America ; National Association f; Gun Rights,,,,,,Interests: Protect the Second Amendment. Anything About Guns. Guns & Patriots. Gun Rights. Guns & Weapons or Guns.com,Protect the Second Amendment. Anything About Guns. Guns & Patriots. Gun Rights. Guns & Weapons or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,2916,P(1)0005497.txt,2017/04/19,10:49:28 AM,EDT,,26869,1364,8417.53,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005497 `'L'Wes'ed Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Deferl'- Comrnun ty 96.954 people lice th s P(1)0005498,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. National Association for Gun Rights or From my cold. dead hands,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; National Association f; Gun Rights ; From my cold; dead hands,,,,,,Interests: Protect the Second Amendment. Anything About Guns. Open carry in the United States. Guns & Patriots. Gun Rights. Guns & Weapons or Guns.com,Protect the Second Amendment. Anything About Guns. Open carry in the United States. Guns & Patriots. Gun Rights. Guns & Weapons or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,2917,P(1)0005499.txt,2017/04/19,10:42:05 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005499 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005500,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. Second Amendment to the United States Constitution. Concealed carry in the United States. National Association for Gun Rights. Guns & Ammo or From my cold. dead hands,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; Second Amendment to the United States Constitution; Concealed carry in the United States; National Association f; Gun Rights; Guns & Ammo ; From my cold; dead hands,,,,,,Interests: The Second Amendment. Anything About Guns. Open carry in the United States. Guns & Patriots. Gun Rights. Gun Rights Across America or Guns.com,The Second Amendment. Anything About Guns. Open carry in the United States. Guns & Patriots. Gun Rights. Gun Rights Across America or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,2918,P(1)0005501.txt,2017/04/19,10:44:07 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005501 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005502,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,,,,,,Politics: US politics (conservative),,,US politics (conservative),,,,,,,Interests: The Second Amendment. AR-15. 2nd Amendment or Guns & Ammo,The Second Amendment. AR-15. 2nd Amendment or Guns & Ammo,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,2919,P(1)0005503.txt,2017/04/19,10:47:54 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005503 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005504,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms; National Rifle Association. Gun Owners of America or National Association for Gun Rights,,,,Right to keep and bear arms; National Rifle Association; Gun Owners of America ; National Association f; Gun Rights,,,,,,Interests: Anything About Guns. Guns & Patriots; Gun Rights or Guns.com,Anything About Guns. Guns & Patriots; Gun Rights or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,2920,P(1)0005505.txt,2017/04/19,10:48:16 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005505 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005506,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms; 2nd Amendment. National Rifle Association. Gun Owners of America or National Association for Gun Rights,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America ; National Association f; Gun Rights,,,,,,Interests: Anything About Guns. Guns & Patriots. Gun Rights or Guns.com,Anything About Guns. Guns & Patriots. Gun Rights or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,2921,P(1)0005507.txt,2017/04/19,10:49:28 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005507 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005508,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,California; Illinois,,,,Male,Interests: Right to keep and bear arms. 2nd Amendment. National Rifle Association. Gun Owners of America. National Association for Gun Rights or From my cold. dead hands,,,,Right to keep and bear arms; 2nd Amendment; National Rifle Association; Gun Owners of America; National Association f; Gun Rights ; From my cold; dead hands,,,,,,Interests: Anything About Guns. Open carry in the United States. Guns & Patriots. Gun Rights or Guns.com,Anything About Guns. Open carry in the United States. Guns & Patriots. Gun Rights or Guns.com,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,2922,P(1)0005509.txt,2017/04/07,07:49:50 AM,EDT,,39142,1789,12691.67,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005509 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005510,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,,,,,,United States Interests: The Second Amendment. AR-15. 2nd Amendment or Guns & Ammo Politics: US politics (conservative),,,US politics (conservative),The Second Amendment; AR-15; 2nd Amendment ; Guns & Ammo,,,,,,,,,,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,2923,P(1)0005511.txt,2017/04/19,10:28:05 AM,EDT,,0,0,0,The community of 2nd Amendment supporters. guns lovers & patriots Defend The 2nd, P(1)0005511 Suggested Page Defend the 2nd Sponsored The community of 2nd Amendment supporters. guns lovers & patriots Defend the 2nd Community                                              1dr Like Page 96.954 people like th S. P(1)0005512,,https://www.facebook.com/savethe2a/,,,NewsFeed_desktopcomputers.NewsFeed_mobiledevices; Rightcolumn_desktopcomputers,18 _ 65+,United States,,,,,Male,Interests: Right to keep and bear arms. AR-15. 2nd Amendment. Gun Owners of America. Second Amendment to the United States Constitution or Guns & Ammo,,,,Right to keep and bear arms; AR-15; 2nd Amendment; Gun Owners of America; Second Amendment to the United States Constitution ; Guns & Ammo,,,,,,Interests: The Second Amendment or Gun Rights. Politics: US politics (conservative),The Second Amendment or Gun Rights.,US politics (conservative),,,,,Exclude people who like Defend the 2nd,Defend the 2nd,,,,,0,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
